"cntry","wave","node1","node2","item1","item2","sample_edge","bootstrap_mean","bootstrap_sd","ci_lower_2.5","ci_upper_97.5","ci_includes_zero","bootstrap_zero_proportion"
"CH","R10","V7","V18","imptrad","ipshabt",0,-0.00104858473036414,0.00723467469871012,0,0,TRUE,0.978
"CH","R10","V7","V19","imptrad","ipstrgv",0.108862783039902,0.103805984090338,0.0281718191139395,0.050211892658153,0.160024057985198,FALSE,0.006
"CH","R10","V7","V20","imptrad","ipsuces",0,0.00419870126559652,0.0128656603028128,0,0.0454147119634183,TRUE,0.886
"CH","R10","V7","V21","imptrad","ipudrst",0,-0.00250161407353342,0.0106973341295142,-0.0447196692497662,0,TRUE,0.942
"CH","R10","V7","V8","imptrad","ipadvnt",0,-0.00833145120422904,0.0175284661521159,-0.0616960874878745,0,TRUE,0.792
"CH","R10","V7","V9","imptrad","ipbhprp",0.0670690522809339,0.0651832700695674,0.030853219811878,0,0.122549329897174,TRUE,0.074
"CH","R10","V8","V10","ipadvnt","ipcrtiv",0.0932802167266495,0.0897750220369087,0.0241248340532874,0.0438152201996645,0.134064277166844,FALSE,0.006
"CH","R10","V8","V11","ipadvnt","ipeqopt",0,-0.000171585496918414,0.00286298012807834,0,0,TRUE,0.996
"CH","R10","V8","V12","ipadvnt","ipfrule",0,5.00466067348942e-05,0.00111907614702422,0,0,TRUE,0.998
"CH","R10","V8","V13","ipadvnt","ipgdtim",0,0.0235003977585796,0.0274372743475669,0,0.0821123616667001,TRUE,0.516
"CH","R10","V8","V14","ipadvnt","iphlppl",0,-0.00127957424303122,0.00789402644352568,-0.0296819477638522,0,TRUE,0.972
"CH","R10","V8","V15","ipadvnt","iplylfr",0,0.00225600974038716,0.00935111723646783,0,0.0404247109161639,TRUE,0.94
"CH","R10","V8","V16","ipadvnt","ipmodst",-0.0188423005637094,-0.0204408446377028,0.024499565213097,-0.074969525403352,0,TRUE,0.536
"CH","R10","V8","V17","ipadvnt","iprspot",0,0.000619152085707352,0.00519969154238692,0,0,TRUE,0.984
"CH","R10","V8","V18","ipadvnt","ipshabt",0.087349697112134,0.0847351472056072,0.0244818481700341,0.0352705883547744,0.13433347038597,FALSE,0.01
"CH","R10","V8","V19","ipadvnt","ipstrgv",0,-0.00256685528650194,0.010594846266419,-0.0448443714531901,0,TRUE,0.94
"CH","R10","V8","V20","ipadvnt","ipsuces",0.0594258219066139,0.0580193064114428,0.0293231161551143,0,0.108031182890154,TRUE,0.108
"CH","R10","V8","V21","ipadvnt","ipudrst",0,0.000170674889942428,0.00289251966849451,0,0,TRUE,0.996
"CH","R10","V8","V9","ipadvnt","ipbhprp",0,-0.0053357725479853,0.0148752687254923,-0.0552341897975491,0,TRUE,0.874
"CH","R10","V9","V10","ipbhprp","ipcrtiv",0,-0.00246263821742909,0.0106070280772991,-0.0483170003649362,0,TRUE,0.942
"CH","R10","V9","V11","ipbhprp","ipeqopt",0,-0.00011883989986147,0.00265734094529515,0,0,TRUE,0.998
"CH","R10","V9","V12","ipbhprp","ipfrule",0.122367602036384,0.124466377339254,0.0301684086061061,0.0627826838312032,0.176173141629917,FALSE,0.002
"CH","R10","V9","V13","ipbhprp","ipgdtim",0,-0.00225991815317895,0.0132473948053235,-0.0594237203655551,0,TRUE,0.97
"CH","R10","V9","V14","ipbhprp","iphlppl",0.0231612955878249,0.0204059963730152,0.0254300589998956,0,0.0741908584558487,TRUE,0.544
"CH","R10","V9","V15","ipbhprp","iplylfr",0,0.0123381919067429,0.0207704942834548,0,0.0645620703779188,TRUE,0.712
"CH","R10","V9","V16","ipbhprp","ipmodst",0.139956198704615,0.143052410528106,0.0301758593752395,0.0832745890271092,0.204972570788067,FALSE,0
"CH","R10","V9","V17","ipbhprp","iprspot",0.214050362240875,0.211315296474403,0.029640968225243,0.15249953039591,0.268175337181567,FALSE,0
"CH","R10","V9","V18","ipbhprp","ipshabt",0.0503307677530988,0.0441221978943441,0.032450811012056,0,0.105435339158319,TRUE,0.274
"CH","R10","V9","V19","ipbhprp","ipstrgv",0.0314137762710238,0.028380019869947,0.0280316244998105,0,0.0886765155250265,TRUE,0.414
"CH","R10","V9","V20","ipbhprp","ipsuces",0,-0.000892276257220452,0.00716969953055515,0,0,TRUE,0.984
"CH","R10","V9","V21","ipbhprp","ipudrst",0,-0.000219339664708525,0.00283919870994877,0,0,TRUE,0.994
"CH","R9","V1","V10","impdiff","ipcrtiv",0.101865538605646,0.117679169774426,0.0283540269690825,0.0541884036838656,0.171460706020189,FALSE,0.002
"CH","R9","V1","V11","impdiff","ipeqopt",0,0.0116483591022753,0.0192727445310444,0,0.0583611733678713,TRUE,0.702
"CH","R9","V1","V12","impdiff","ipfrule",0,0.00819984116451144,0.020476475710769,0,0.0693638953150651,TRUE,0.844
"CH","R9","V1","V13","impdiff","ipgdtim",0.0808905328943748,0.0819574041210816,0.0267970719863966,0.0295610521726326,0.133702435303929,FALSE,0.008
"CH","R9","V1","V14","impdiff","iphlppl",0,0.0068307262959208,0.0161077250646788,0,0.0548872167518156,TRUE,0.824
"CH","R9","V1","V15","impdiff","iplylfr",0,0.00733777905599289,0.0159718032948258,0,0.0518779858863241,TRUE,0.8
"CH","R9","V1","V16","impdiff","ipmodst",0,-0.00290096747436966,0.0121543829833692,-0.0474696877407809,0,TRUE,0.94
"CH","R9","V1","V17","impdiff","iprspot",0,-0.00156559292073376,0.00958161615070806,-0.0392312943195315,0,TRUE,0.972
"CH","R9","V1","V18","impdiff","ipshabt",0,0.00378410232488928,0.0118895188171195,0,0.0467433422956432,TRUE,0.9
"CH","R9","V1","V19","impdiff","ipstrgv",0,0.000510357606067651,0.00450259943966042,0,0,TRUE,0.986
"CH","R9","V1","V2","impdiff","impenv",0,5.32844588809332e-05,0.00119147672202059,0,0,TRUE,0.998
"CH","R9","V1","V20","impdiff","ipsuces",0,0.00283577584677411,0.00996299807555242,0,0.0413068901466727,TRUE,0.918
"CH","R9","V1","V21","impdiff","ipudrst",0.0808266703108433,0.0839647444244015,0.0267673938728919,0.0313558051288597,0.135023293502257,FALSE,0.016
"CH","R9","V1","V3","impdiff","impfree",0,0.000232928334285834,0.00307170797182764,0,0,TRUE,0.994
"CH","R9","V1","V4","impdiff","impfun",0.11190855893157,0.120083285644903,0.0295150169013419,0.0651569593565309,0.175385257128527,FALSE,0.002
"CH","R9","V1","V5","impdiff","imprich",0,0,0,0,0,TRUE,1
"CH","R9","V1","V6","impdiff","impsafe",0,6.51151867923941e-05,0.0014560198403539,0,0,TRUE,0.998
"CH","R9","V1","V7","impdiff","imptrad",0,-8.675086293595e-05,0.00280460708501616,0,0,TRUE,0.996
"CH","R9","V1","V8","impdiff","ipadvnt",0.257032789562327,0.26335701022987,0.0263210859842221,0.213883364439728,0.316817920107311,FALSE,0
"CH","R9","V1","V9","impdiff","ipbhprp",0,7.49594055034934e-05,0.00167614326258783,0,0,TRUE,0.998
"CH","R9","V10","V11","ipcrtiv","ipeqopt",0,0.0168169781971599,0.0232008701418031,0,0.0718255226656343,TRUE,0.598
"CH","R9","V10","V12","ipcrtiv","ipfrule",0,0,0,0,0,TRUE,1
"CH","R9","V10","V13","ipcrtiv","ipgdtim",0.0238995306067888,0.025121848616063,0.0257171625038805,0,0.0792498944591266,TRUE,0.432
"CH","R9","V10","V14","ipcrtiv","iphlppl",0,0.000485944105983634,0.00435777820062287,0,0,TRUE,0.986
"CH","R9","V10","V15","ipcrtiv","iplylfr",0,0.0105603093067885,0.019960365096581,0,0.0681721348343653,TRUE,0.734
"CH","R9","V10","V16","ipcrtiv","ipmodst",0,0.0010835903674646,0.00643539408959172,0,0.0237427134626099,TRUE,0.97
"CH","R9","V10","V17","ipcrtiv","iprspot",0,0.00997116446629035,0.0190498475880234,0,0.0627605812264195,TRUE,0.752
"CH","R9","V10","V18","ipcrtiv","ipshabt",0,0.00320404900949717,0.0112342969968333,0,0.0428476897007448,TRUE,0.918
"CH","R9","V10","V19","ipcrtiv","ipstrgv",0,-1.09515491656939e-05,0.00229092895980159,0,0,TRUE,0.996
"CH","R9","V10","V20","ipcrtiv","ipsuces",0,0.0149269201586988,0.0241523177871611,0,0.0721452261456046,TRUE,0.692
"CH","R9","V10","V21","ipcrtiv","ipudrst",0.0174948962103243,0.026922307819906,0.0263401810653702,0,0.081330412958575,TRUE,0.412
"CH","R9","V11","V12","ipeqopt","ipfrule",0,-0.000220335895775701,0.00294426976836765,0,0,TRUE,0.994
"CH","R9","V11","V13","ipeqopt","ipgdtim",0,0.00508786723027322,0.0130834229422232,0,0.0461964806853643,TRUE,0.85
"CH","R9","V11","V14","ipeqopt","iphlppl",0.0836430148373185,0.0903607450004417,0.030214081687714,0.0327116933128002,0.147705015137365,FALSE,0.016
"CH","R9","V11","V15","ipeqopt","iplylfr",0.0634117633366502,0.0736446346372637,0.0293666370276834,0,0.129900874710458,TRUE,0.03
"CH","R9","V11","V16","ipeqopt","ipmodst",0,0.040344711899412,0.0342559903148998,0,0.103683727405873,TRUE,0.336
"CH","R9","V11","V17","ipeqopt","iprspot",0,-0.0156700865095808,0.0294058582808917,-0.0964320583050237,0,TRUE,0.752
"CH","R9","V11","V18","ipeqopt","ipshabt",0,0.0405943598742649,0.0340590973431126,0,0.100794974845929,TRUE,0.338
"CH","R9","V11","V19","ipeqopt","ipstrgv",0,0.000186950474582389,0.00217240940215668,0,0,TRUE,0.992
"CH","R9","V11","V20","ipeqopt","ipsuces",0,-0.000213493472039332,0.00292193732244905,0,0,TRUE,0.994
"CH","R9","V11","V21","ipeqopt","ipudrst",0.150317354327555,0.148476690585825,0.030736240165331,0.085864821035219,0.208843313370242,FALSE,0
"CH","R9","V12","V13","ipfrule","ipgdtim",0,-0.00238841618597585,0.0102758175721098,-0.0455988137849174,0,TRUE,0.946
"CH","R9","V12","V14","ipfrule","iphlppl",0,0.000505492753371729,0.00536507854828992,0,0,TRUE,0.99
"CH","R9","V12","V15","ipfrule","iplylfr",0,-0.00140862766910163,0.0083747618938881,-0.0336274489722226,0,TRUE,0.97
"CH","R9","V12","V16","ipfrule","ipmodst",0,0.00418184817376984,0.012368391306446,0,0.0457889871804458,TRUE,0.884
"CH","R9","V12","V17","ipfrule","iprspot",0,0.0129155385297909,0.0210022212553872,0,0.0644211097793067,TRUE,0.69
"CH","R9","V12","V18","ipfrule","ipshabt",0,-0.000322595376442826,0.00359901614773771,0,0,TRUE,0.992
"CH","R9","V12","V19","ipfrule","ipstrgv",0.109239434994252,0.116088570759938,0.0256181634578628,0.0658602061786007,0.163447333447313,FALSE,0
"CH","R9","V12","V20","ipfrule","ipsuces",0,0.000762412825687959,0.00563511045615311,0,0,TRUE,0.98
"CH","R9","V12","V21","ipfrule","ipudrst",0,-3.32500623225992e-05,0.000743493996094364,0,0,TRUE,0.998
"CH","R9","V13","V14","ipgdtim","iphlppl",0,0.0140532864325746,0.0210951639932153,0,0.0647052973202874,TRUE,0.658
"CH","R9","V13","V15","ipgdtim","iplylfr",0.0520495643436561,0.0486668448878916,0.0274137546409939,0,0.100845528101802,TRUE,0.128
"CH","R9","V13","V16","ipgdtim","ipmodst",0,0,0,0,0,TRUE,1
"CH","R9","V13","V17","ipgdtim","iprspot",0,0.0171813180056499,0.0235390526522759,0,0.0751402174688738,TRUE,0.606
"CH","R9","V13","V18","ipgdtim","ipshabt",0,0.00724139466838002,0.0160276414614546,0,0.0557238254448979,TRUE,0.804
"CH","R9","V13","V19","ipgdtim","ipstrgv",0,0.00976130225940538,0.0194836773086211,0,0.0649199116674261,TRUE,0.766
"CH","R9","V13","V20","ipgdtim","ipsuces",0.0583117373082645,0.0509845615503637,0.0295975600477904,0,0.109392946854503,TRUE,0.156
"CH","R9","V13","V21","ipgdtim","ipudrst",0.0425723232872679,0.0326916252279582,0.0311888336631007,0,0.0985891717013782,TRUE,0.408
"CH","R9","V14","V15","iphlppl","iplylfr",0.21296613016444,0.210720359816834,0.0285392807264779,0.15331188957518,0.267560799095296,FALSE,0
"CH","R9","V14","V16","iphlppl","ipmodst",0,0.0141172436324506,0.0211114072414061,0,0.065843637699307,TRUE,0.654
"CH","R9","V14","V17","iphlppl","iprspot",0,0.000272101587620549,0.00318917250449866,0,0,TRUE,0.992
"CH","R9","V14","V18","iphlppl","ipshabt",0,0,0,0,0,TRUE,1
"CH","R9","V14","V19","iphlppl","ipstrgv",0.0734084278040649,0.0704139319886335,0.0271747595418488,0,0.122595916660308,TRUE,0.026
"CH","R9","V14","V20","iphlppl","ipsuces",0,0.00253726233822049,0.0107056810791203,0,0.0469415099073341,TRUE,0.942
"CH","R9","V14","V21","iphlppl","ipudrst",0.189023014052128,0.187021202008117,0.0295915662291361,0.137313478704556,0.249067667746619,FALSE,0
"CH","R9","V15","V16","iplylfr","ipmodst",0,0.0136904505678361,0.0242560205169708,0,0.0782260631564891,TRUE,0.716
"CH","R9","V15","V17","iplylfr","iprspot",0.0473808064718857,0.0588355086402143,0.0335016295362009,0,0.122419688032363,TRUE,0.144
"CH","R9","V15","V18","iplylfr","ipshabt",0,0.000211799063081464,0.00238753648079145,0,0,TRUE,0.992
"CH","R9","V15","V19","iplylfr","ipstrgv",0,0.00344157617037827,0.0108447681520045,0,0.0416910017920736,TRUE,0.896
"CH","R9","V15","V20","iplylfr","ipsuces",0,-8.55559143473225e-05,0.00191308840357763,0,0,TRUE,0.998
"CH","R9","V15","V21","iplylfr","ipudrst",0.0596506031201885,0.0601564928721348,0.0312408931683766,0,0.121251047569693,TRUE,0.086
"CH","R9","V16","V17","ipmodst","iprspot",0,-0.0172077978803286,0.0306590039498105,-0.0964274268109974,0,TRUE,0.728
"CH","R9","V16","V18","ipmodst","ipshabt",0,-0.00315035859088782,0.013549320573562,-0.0591480802114914,0,TRUE,0.944
"CH","R9","V16","V19","ipmodst","ipstrgv",0,0.0108336711473387,0.0213113120879875,0,0.0689350132860126,TRUE,0.762
"CH","R9","V16","V20","ipmodst","ipsuces",0,-0.0162313156422574,0.0261674350684037,-0.0782406416490496,0,TRUE,0.696
"CH","R9","V16","V21","ipmodst","ipudrst",0.106803571813391,0.103360221948513,0.0289423915334212,0.0497183515068693,0.158654486151208,FALSE,0
"CH","R9","V17","V18","iprspot","ipshabt",0.10117397336238,0.114635526627631,0.0282633880432508,0.0594213055725849,0.168532063304427,FALSE,0.002
"CH","R9","V17","V19","iprspot","ipstrgv",0.0235568732681607,0.0267645586520583,0.0277353736806256,0,0.0826720474616696,TRUE,0.432
"CH","R9","V17","V20","iprspot","ipsuces",0.0475192992391154,0.0451088944879054,0.0334252872484767,0,0.101602141181177,TRUE,0.296
"CH","R9","V17","V21","iprspot","ipudrst",0,-0.00557942009415395,0.0171545772064894,-0.0633973497660869,0,TRUE,0.89
"CH","R9","V18","V19","ipshabt","ipstrgv",0,-0.000377930481175463,0.00515991875566539,0,0,TRUE,0.99
"CH","R9","V18","V20","ipshabt","ipsuces",0.326814697096306,0.329467747803468,0.025826861117387,0.278347822049134,0.380364334833141,FALSE,0
"CH","R9","V18","V21","ipshabt","ipudrst",0,0.00846885283656472,0.0197571755673985,0,0.0675477967359173,TRUE,0.826
"CH","R9","V19","V20","ipstrgv","ipsuces",0.0723271653767859,0.0807578536276807,0.0270723956273376,0.0277379824352461,0.131276400016346,FALSE,0.016
"CH","R9","V19","V21","ipstrgv","ipudrst",0,0.000806185605384365,0.00579236035512112,0,0,TRUE,0.98
"CH","R9","V2","V10","impenv","ipcrtiv",0.0517860115293903,0.061556437990383,0.0311089679754803,0,0.121184512939515,TRUE,0.106
"CH","R9","V2","V11","impenv","ipeqopt",0.0688006135817516,0.078560875092419,0.029164044461522,0.0255659422848638,0.139105768501416,FALSE,0.02
"CH","R9","V2","V12","impenv","ipfrule",0,0,0,0,0,TRUE,1
"CH","R9","V2","V13","impenv","ipgdtim",0,0.000571899442839105,0.00440832537061819,0,0,TRUE,0.982
"CH","R9","V2","V14","impenv","iphlppl",0.116640256784175,0.114509946395072,0.0271659159726439,0.0593749224676048,0.168684689817382,FALSE,0
"CH","R9","V2","V15","impenv","iplylfr",0.0925440549692968,0.0934706078326924,0.0305524241294341,0.0365209446632077,0.153865933049724,FALSE,0.01
"CH","R9","V2","V16","impenv","ipmodst",0,0.00384464619219595,0.0123767445965004,0,0.0477552679647878,TRUE,0.896
"CH","R9","V2","V17","impenv","iprspot",0.0342268622409042,0.0446642552427779,0.0353098045262357,0,0.110885599367247,TRUE,0.298
"CH","R9","V2","V18","impenv","ipshabt",0,-0.000398220862675227,0.00522206513770749,0,0,TRUE,0.994
"CH","R9","V2","V19","impenv","ipstrgv",0,0.00386232280648841,0.0118292675705739,0,0.0450908978823803,TRUE,0.892
"CH","R9","V2","V20","impenv","ipsuces",0,-0.00174372729031802,0.0115766366486393,-0.0326002412479276,0,TRUE,0.974
"CH","R9","V2","V21","impenv","ipudrst",0.0579415081909528,0.0549528819132393,0.0281749175554351,0,0.110238577621564,TRUE,0.088
"CH","R9","V2","V3","impenv","impfree",0.0710968663934957,0.0719574185744543,0.0301187355979688,0,0.135067742012712,TRUE,0.04
"CH","R9","V2","V4","impenv","impfun",0,0,0,0,0,TRUE,1
"CH","R9","V2","V5","impenv","imprich",0,-0.0225340488843068,0.0294768643405951,-0.0896384131515504,0,TRUE,0.58
"CH","R9","V2","V6","impenv","impsafe",0,0.00121655146567379,0.00687959148599205,0,0.028407720758217,TRUE,0.966
"CH","R9","V2","V7","impenv","imptrad",0,0.00728043367135224,0.0174942167277817,0,0.0595101591547734,TRUE,0.83
"CH","R9","V2","V8","impenv","ipadvnt",0,0.000201349039848216,0.00262797430855878,0,0,TRUE,0.994
"CH","R9","V2","V9","impenv","ipbhprp",0,0.00194820331356088,0.00942059066321421,0,0.0373346656921837,TRUE,0.954
"CH","R9","V20","V21","ipsuces","ipudrst",0,-0.00052305783129579,0.00490802003859859,0,0,TRUE,0.988
"CH","R9","V3","V10","impfree","ipcrtiv",0.101000883115684,0.109088135759674,0.0289366789870113,0.0514773452342095,0.16764743895013,FALSE,0.002
"CH","R9","V3","V11","impfree","ipeqopt",0,0.00546349941012552,0.0133714120136722,0,0.0456765826255636,TRUE,0.832
"CH","R9","V3","V12","impfree","ipfrule",0,-0.000348013505188882,0.00462092756013158,0,0,TRUE,0.994
"CH","R9","V3","V13","impfree","ipgdtim",0.102556083061876,0.0975633332997739,0.0297337114448115,0.0389631319967301,0.156331153815493,FALSE,0.006
"CH","R9","V3","V14","impfree","iphlppl",0.0288866697442514,0.0292648033662387,0.0283438456720923,0,0.0828631398274659,TRUE,0.422
"CH","R9","V3","V15","impfree","iplylfr",0.0667305530715958,0.0733000941867764,0.0269666742843227,0.00987075303099728,0.124288074377577,FALSE,0.024
"CH","R9","V3","V16","impfree","ipmodst",0,-0.000706262142709013,0.00572909288723526,0,0,TRUE,0.984
"CH","R9","V3","V17","impfree","iprspot",0,0.0133150000015081,0.0216758767670385,0,0.0689600587368257,TRUE,0.68
"CH","R9","V3","V18","impfree","ipshabt",0,0.00085423802134154,0.00564302839819229,0,0.0101347147680829,TRUE,0.976
"CH","R9","V3","V19","impfree","ipstrgv",0,0.0116770519388815,0.0208490196079097,0,0.0696412151826272,TRUE,0.716
"CH","R9","V3","V20","impfree","ipsuces",0,0.0298431929688896,0.0292373902845848,0,0.0877982477383868,TRUE,0.43
"CH","R9","V3","V21","impfree","ipudrst",0.0507989140448465,0.0520862080870007,0.0289834178978108,0,0.108075420835611,TRUE,0.124
"CH","R9","V3","V4","impfree","impfun",0,0.00831185265995958,0.0199961319746925,0,0.0686196766974476,TRUE,0.84
"CH","R9","V3","V5","impfree","imprich",0,-0.000207087129536679,0.00327471982800855,0,0,TRUE,0.996
"CH","R9","V3","V6","impfree","impsafe",0,0.0118105176733799,0.0207733086447316,0,0.0618677302167777,TRUE,0.724
"CH","R9","V3","V7","impfree","imptrad",0,-0.00157216695083544,0.00837378480260188,-0.0352708663838672,0,TRUE,0.962
"CH","R9","V3","V8","impfree","ipadvnt",0.0389036549392966,0.0388061811485296,0.0268095372506073,0,0.094190505741148,TRUE,0.214
"CH","R9","V3","V9","impfree","ipbhprp",0,-0.000490735192513687,0.00478917446080004,0,0,TRUE,0.988
"CH","R9","V4","V10","impfun","ipcrtiv",0,-0.00151839724558559,0.00980096224442806,-0.0337503188298493,0,TRUE,0.974
"CH","R9","V4","V11","impfun","ipeqopt",0,0,0,0,0,TRUE,1
"CH","R9","V4","V12","impfun","ipfrule",0,0,0,0,0,TRUE,1
"CH","R9","V4","V13","impfun","ipgdtim",0.311919323203997,0.307787955413928,0.0276432345334785,0.249598704655752,0.359665296357369,FALSE,0
"CH","R9","V4","V14","impfun","iphlppl",0,0.000424659872013673,0.00391752518876147,0,0,TRUE,0.988
"CH","R9","V4","V15","impfun","iplylfr",0,0,0,0,0,TRUE,1
"CH","R9","V4","V16","impfun","ipmodst",0,-0.00162150263948061,0.00836841710239507,-0.0343022523441395,0,TRUE,0.96
"CH","R9","V4","V17","impfun","iprspot",0,0.000202698518189908,0.00231140122737923,0,0,TRUE,0.992
"CH","R9","V4","V18","impfun","ipshabt",0,0.00831801893241108,0.0172810694128316,0,0.0535451021654441,TRUE,0.79
"CH","R9","V4","V19","impfun","ipstrgv",0,0.00501131162969655,0.0151798630632282,0,0.0548963655076466,TRUE,0.888
"CH","R9","V4","V20","impfun","ipsuces",0,0.00733152887746775,0.0165934884048484,0,0.0573493180409332,TRUE,0.816
"CH","R9","V4","V21","impfun","ipudrst",0,-0.00212942626198796,0.0104765163219025,-0.045187478819976,0,TRUE,0.956
"CH","R9","V4","V5","impfun","imprich",0,0.000692614240657641,0.00528190041197074,0,0,TRUE,0.982
"CH","R9","V4","V6","impfun","impsafe",0,-0.000228306409078543,0.00364171949319171,0,0,TRUE,0.996
"CH","R9","V4","V7","impfun","imptrad",0.0339221937950041,0.0349920745001435,0.0320925229641662,0,0.0956465878579686,TRUE,0.386
"CH","R9","V4","V8","impfun","ipadvnt",0.181893806418788,0.179846159453573,0.026710627328884,0.122493263447359,0.227534270772144,FALSE,0
"CH","R9","V4","V9","impfun","ipbhprp",0,0.00169799551484369,0.00892303119875536,0,0.0369275661634009,TRUE,0.96
"CH","R9","V5","V10","imprich","ipcrtiv",0,0.0211078024319903,0.0283887819779149,0,0.0879029998227923,TRUE,0.594
"CH","R9","V5","V11","imprich","ipeqopt",0,-0.00924646854145695,0.0209146216169074,-0.0739575069300284,0,TRUE,0.814
"CH","R9","V5","V12","imprich","ipfrule",0,4.0010244658043e-05,0.000894656268517819,0,0,TRUE,0.998
"CH","R9","V5","V13","imprich","ipgdtim",0,0.0186128864053518,0.0246179050297078,0,0.0715172731347096,TRUE,0.6
"CH","R9","V5","V14","imprich","iphlppl",0,-0.0115314186355323,0.0253526923738875,-0.08414999779734,0,TRUE,0.806
"CH","R9","V5","V15","imprich","iplylfr",0,-4.47093303368414e-05,0.00099973101861671,0,0,TRUE,0.998
"CH","R9","V5","V16","imprich","ipmodst",0,-0.0135319418285514,0.0224115067335815,-0.0718453917619864,0,TRUE,0.702
"CH","R9","V5","V17","imprich","iprspot",0.0511438208069717,0.0631608757620928,0.029915257668761,0,0.117057619910915,TRUE,0.084
"CH","R9","V5","V18","imprich","ipshabt",0.0785586479048556,0.0987575850251124,0.0278937240888409,0.0421538244695638,0.150024957105659,FALSE,0.006
"CH","R9","V5","V19","imprich","ipstrgv",0,0.0029973005728581,0.0114727383227111,0,0.0468837962818316,TRUE,0.928
"CH","R9","V5","V20","imprich","ipsuces",0.175862013452484,0.17954035787991,0.0254481463576738,0.129698113052533,0.226955121209549,FALSE,0
"CH","R9","V5","V21","imprich","ipudrst",-0.0374522181721882,-0.0394709642051415,0.0337331753215144,-0.103175918066511,0,TRUE,0.344
"CH","R9","V5","V6","imprich","impsafe",0,0.0186291283963455,0.0279093096550047,0,0.0845344460364456,TRUE,0.66
"CH","R9","V5","V7","imprich","imptrad",0,0.00692820213545411,0.0172355863235635,0,0.0585207820895074,TRUE,0.84
"CH","R9","V5","V8","imprich","ipadvnt",0.0772797046398915,0.0859969039368001,0.0314529354899881,0,0.146023023879482,TRUE,0.038
"CH","R9","V5","V9","imprich","ipbhprp",0,-5.98578299045925e-05,0.00317193770560427,0,0,TRUE,0.996
"CH","R9","V6","V10","impsafe","ipcrtiv",0,0.00381240843417375,0.0115684574193045,0,0.042850503819069,TRUE,0.89
"CH","R9","V6","V11","impsafe","ipeqopt",0,0.00871692098501516,0.019790956606133,0,0.0693489368958911,TRUE,0.812
"CH","R9","V6","V12","impsafe","ipfrule",0.0338708677659347,0.0378092038693512,0.0284028945249051,0,0.0900559816335621,TRUE,0.276
"CH","R9","V6","V13","impsafe","ipgdtim",0,0.0115143889702747,0.0216396058418332,0,0.0702509345459806,TRUE,0.748
"CH","R9","V6","V14","impsafe","iphlppl",0,0.00551695063990867,0.0137649624142084,0,0.0486082907239123,TRUE,0.846
"CH","R9","V6","V15","impsafe","iplylfr",0,0.000108902198926011,0.00172251289631553,0,0,TRUE,0.996
"CH","R9","V6","V16","impsafe","ipmodst",0.0787730913967899,0.088584991509438,0.0300376404109444,0.0284497510684617,0.143786367129135,FALSE,0.018
"CH","R9","V6","V17","impsafe","iprspot",0.139828690636639,0.149597710419503,0.0272767146764089,0.0963316459486661,0.19928592639043,FALSE,0
"CH","R9","V6","V18","impsafe","ipshabt",0.0847522579035854,0.100982195829139,0.0276669492515245,0.0518344047686156,0.15449550965483,FALSE,0.006
"CH","R9","V6","V19","impsafe","ipstrgv",0.269783443121417,0.268942951277965,0.0273754093803825,0.215621278350243,0.330243168909912,FALSE,0
"CH","R9","V6","V20","impsafe","ipsuces",0,-0.000267342438932404,0.00424528624266163,0,0,TRUE,0.996
"CH","R9","V6","V21","impsafe","ipudrst",0,0.000431862387478569,0.00374167468299316,0,0,TRUE,0.986
"CH","R9","V6","V7","impsafe","imptrad",0.0398620843752534,0.0438350901886283,0.0313576791085527,0,0.100048734947883,TRUE,0.254
"CH","R9","V6","V8","impsafe","ipadvnt",-0.120486130909997,-0.136127585240232,0.0312539982371873,-0.200014838428146,-0.0809332334114147,FALSE,0
"CH","R9","V6","V9","impsafe","ipbhprp",0.10248308298163,0.0977980502266481,0.0312328958685015,0.0309421413372795,0.154205384346773,FALSE,0.014
"CH","R9","V7","V10","imptrad","ipcrtiv",0,-7.37510611810428e-05,0.00164912386213558,0,0,TRUE,0.998
"CH","R9","V7","V11","imptrad","ipeqopt",0,-0.0188133078803466,0.0294610931045673,-0.0861953224079087,0,TRUE,0.672
"CH","R9","V7","V12","imptrad","ipfrule",0.0691592456926089,0.0668193254016556,0.030460283965636,0,0.120373626251526,TRUE,0.068
"CH","R9","V7","V13","imptrad","ipgdtim",0,-0.00076235421793308,0.00703157982822238,0,0,TRUE,0.986
"CH","R9","V7","V14","imptrad","iphlppl",0.0390141292919772,0.0406067190497165,0.032691845901644,0,0.104177638571187,TRUE,0.3
"CH","R9","V7","V15","imptrad","iplylfr",0,0.0101448558677951,0.0212358081901217,0,0.0685393210534965,TRUE,0.788
"CH","R9","V7","V16","imptrad","ipmodst",0,0.0113427781694947,0.0218890448019866,0,0.0746760805827514,TRUE,0.75
"CH","R9","V7","V17","imptrad","iprspot",0.0463935821345378,0.0482904906406673,0.0307079077923869,0,0.106010486330322,TRUE,0.186
"CH","R9","V7","V18","imptrad","ipshabt",0,-0.00143052712379962,0.00911196875891519,-0.0272736998489082,0,TRUE,0.972
"CH","R9","V7","V19","imptrad","ipstrgv",0.110240697879377,0.112809712858809,0.0302332718308412,0.0486625472749493,0.16598080829558,FALSE,0.002
"CH","R9","V7","V20","imptrad","ipsuces",0,0.000631752939560513,0.00522513061220454,0,0,TRUE,0.984
